"","mouse","condition","fed","Genus","humanPer","mousePer","reduced_pct"
"12291","SRR3232342","Obese_1","mousefood","Gemmiger",2.183607566,0.115545872,-4.24017598
"12292","SRR3232343","Obese_1","mousefood","Prevotella",10.81808396,0.378450579,-4.837196276
"12293","SRR3232343","Obese_1","mousefood","Bifidobacterium",33.9151161,3.088824577,-3.456798588
"12294","SRR3232343","Obese_1","mousefood","Eubacterium",2.452714132,0.595503117,-2.042198131
"12295","SRR3232343","Obese_1","mousefood","Caminicella",0.246040289,0.445235975,0.855675591
"12296","SRR3232343","Obese_1","mousefood","Faecalibacterium",2.383515301,0.690115761,-1.788180599
"12297","SRR3232343","Obese_1","mousefood","Gemmiger",2.183607566,0.306099733,-2.83463991
"12298","SRR3232343","Obese_1","mousefood","Roseburia",1.084115024,0.116874443,-3.213486434
"12299","SRR3232343","Obese_1","mousefood","Paraprevotella",3.544517915,3.584149599,0.016041434
"12300","SRR3232343","Obese_1","mousefood","Oscillibacter",0.891896048,0.111308994,-3.002305404
"12301","SRR3232343","Obese_1","mousefood","Lachnoclostridium",1.883745963,22.97417631,3.608336812
"12302","SRR3232343","Obese_1","mousefood","Bacteroides",8.403813624,41.86331256,2.316570401
"12303","SRR3232344","Obese_1","mousefood","Bacteroides",13.3994384,73.20940533,2.44985647
"12304","SRR3232344","Obese_1","mousefood","Bifidobacterium",20.77922078,0.280369428,-6.2116687
"12305","SRR3232344","Obese_1","mousefood","Butyricimonas",0.171112671,0.405239845,1.243829438
"12306","SRR3232344","Obese_1","mousefood","Prevotella",15.85644086,0.310998021,-5.67201977
"12307","SRR3232344","Obese_1","mousefood","Paraprevotella",1.21972622,17.35463199,3.830691511
"12308","SRR3232345","Obese_1","mousefood","Paraprevotella",1.21972622,16.11444744,3.723725458
"12309","SRR3232345","Obese_1","mousefood","Bacteroides",13.3994384,74.12507766,2.467789176
"12310","SRR3232345","Obese_1","mousefood","Prevotella",15.85644086,0.493545938,-5.005740797
"12311","SRR3232345","Obese_1","mousefood","Bifidobacterium",20.77922078,0.338234279,-5.940974864
"12312","SRR3232345","Obese_1","mousefood","Veillonella",0.601088101,0.134603438,-2.158861207
"12313","SRR3232345","Obese_1","mousefood","Butyricimonas",0.171112671,0.403810313,1.238731158
"12314","SRR3232346","Obese_1","mousefood","Faecalibacterium",2.363779424,0.504693651,-2.227615574
"12315","SRR3232346","Obese_1","mousefood","Bacteroides",18.85777982,77.89946502,2.046453587
"12316","SRR3232346","Obese_1","mousefood","Prevotella",54.24562324,0.537498738,-6.657101561
"12317","SRR3232346","Obese_1","mousefood","Paraprevotella",0.222936201,1.655395175,2.892472849
"12318","SRR3232346","Obese_1","mousefood","Lachnoclostridium",0.390138352,12.11012415,4.95608402
"12319","SRR3232347","Obese_1","mousefood","Ruminococcus",0.163923677,0.14955304,-0.132367012
"12320","SRR3232347","Obese_1","mousefood","Bacteroides",18.85777982,69.64413174,1.884841962
"12321","SRR3232347","Obese_1","mousefood","Prevotella",54.24562324,0.652595085,-6.377174807
"12322","SRR3232347","Obese_1","mousefood","Paraprevotella",0.222936201,1.084259543,2.282007331
"12323","SRR3232347","Obese_1","mousefood","Faecalibacterium",2.363779424,1.036674484,-1.189132458
"12324","SRR3232347","Obese_1","mousefood","Lachnoclostridium",0.390138352,17.30736549,5.471256499
"12325","SRR3232348","Obese_1","mousefood","Lachnoclostridium",0.800267685,0.921049732,0.202796402
"12326","SRR3232348","Obese_1","mousefood","Bacteroides",9.000920168,66.0467576,2.875343336
"12327","SRR3232348","Obese_1","mousefood","Paraprevotella",0.722192789,4.655928431,2.688612961
"12328","SRR3232348","Obese_1","mousefood","Prevotella",66.13222541,0.588326025,-6.812593784
"12329","SRR3232349","Obese_1","mousefood","Bacteroides",9.000920168,64.63158545,2.844094981
"12330","SRR3232349","Obese_1","mousefood","Paraprevotella",0.722192789,4.440738682,2.620343757
"12331","SRR3232349","Obese_1","mousefood","Lachnoclostridium",0.800267685,1.006732135,0.331125312
"12332","SRR3232349","Obese_1","mousefood","Butyricimonas",0.351337033,0.132789822,-1.403711085
"12333","SRR3232349","Obese_1","mousefood","Prevotella",66.13222541,0.531159286,-6.960065074
"12334","SRR3232350","Obese_2","mousefood","Bacteroides",12.42564442,75.81311364,2.609126743
"12335","SRR3232350","Obese_2","mousefood","Paraprevotella",1.335095836,1.351991875,0.018143176
"12336","SRR3232350","Obese_2","mousefood","Roseburia",0.105750165,0.458187563,2.115278383
"12337","SRR3232350","Obese_2","mousefood","Escherichia",0.40978189,10.85656246,4.727567334
"12338","SRR3232350","Obese_2","mousefood","Prevotella",3.721083939,0.124139488,-4.905688933
"12339","SRR3232350","Obese_2","mousefood","Lachnoclostridium",1.639127561,1.381333935,-0.246866002
"12340","SRR3232350","Obese_2","mousefood","Butyricimonas",0.865829478,0.559756235,-0.629284226
"12341","SRR3232350","Obese_2","mousefood","Bifidobacterium",18.54593523,0.51010044,-5.184177866
"12342","SRR3232351","Obese_2","mousefood","Lachnoclostridium",1.639127561,1.481279888,-0.146083869
"12343","SRR3232351","Obese_2","mousefood","Bacteroides",12.42564442,74.80657828,2.589844468
"12344","SRR3232351","Obese_2","mousefood","Bifidobacterium",18.54593523,0.466544847,-5.312943444
"12345","SRR3232351","Obese_2","mousefood","Ruminiclostridium",6.913417052,0.139963454,-5.626276881
"12346","SRR3232351","Obese_2","mousefood","Butyricimonas",0.865829478,0.559853816,-0.629032746
"12347","SRR3232351","Obese_2","mousefood","Escherichia",0.40978189,12.06018429,4.879251914
"12348","SRR3232351","Obese_2","mousefood","Paraprevotella",1.335095836,0.769798997,-0.794389609
"12349","SRR3232352","Obese_2","mousefood","Roseburia",0.604734205,0.303835929,-0.993008704
"12350","SRR3232352","Obese_2","mousefood","Escherichia",0.552899844,0.531712875,-0.056370765
"12351","SRR3232352","Obese_2","mousefood","Paraprevotella",0.489546737,9.98046769,4.349588916
"12352","SRR3232352","Obese_2","mousefood","Bacteroides",1.428324598,79.68097227,5.801839466
"12353","SRR3232352","Obese_2","mousefood","Prevotella",37.3207395,0.493733384,-6.240101566
"12354","SRR3232352","Obese_2","mousefood","Lachnoclostridium",1.17491217,0.420487223,-1.482419045
"12355","SRR3232353","Obese_2","mousefood","Bacteroides",1.428324598,80.52151155,5.816978469
"12356","SRR3232353","Obese_2","mousefood","Bifidobacterium",13.11985256,0.111706881,-6.875889638
"12357","SRR3232353","Obese_2","mousefood","Roseburia",0.604734205,0.424486148,-0.510583706
"12358","SRR3232353","Obese_2","mousefood","Paraprevotella",0.489546737,8.575896847,4.130769046
"12359","SRR3232353","Obese_2","mousefood","Escherichia",0.552899844,0.660666411,0.256903833
"12360","SRR3232353","Obese_2","mousefood","Lachnoclostridium",1.17491217,0.344695519,-1.769158463
"12361","SRR3232353","Obese_2","mousefood","Prevotella",37.3207395,0.338312269,-6.785478267
"12362","SRR3232354","Obese_2","mousefood","Bacteroides",6.881571802,49.30175641,2.840829014
"12363","SRR3232354","Obese_2","mousefood","Oscillibacter",0.360369255,0.100777426,-1.838303421
"12364","SRR3232354","Obese_2","mousefood","Roseburia",0.306067039,0.489490354,0.677432746
"12365","SRR3232354","Obese_2","mousefood","Faecalibacterium",8.742656859,0.151166139,-5.853864859
"12366","SRR3232354","Obese_2","mousefood","Lachnoclostridium",0.784913857,36.51022171,5.53962229
"12367","SRR3232354","Obese_2","mousefood","Escherichia",0.676309424,0.151166139,-2.161548445
"12368","SRR3232354","Obese_2","mousefood","Ruminiclostridium",1.244014415,0.446300029,-1.478917398
"12369","SRR3232355","Obese_2","mousefood","Lachnoclostridium",0.784913857,41.65868296,5.72993909
"12370","SRR3232355","Obese_2","mousefood","Bacteroides",6.881571802,42.71614758,2.633971511
"12371","SRR3232355","Obese_2","mousefood","Oscillibacter",0.360369255,0.113880805,-1.66195134
"12372","SRR3232355","Obese_2","mousefood","Ruminiclostridium",1.244014415,0.381410314,-1.705587439
"12373","SRR3232355","Obese_2","mousefood","Faecalibacterium",8.742656859,0.34706531,-4.6547927
"12374","SRR3232355","Obese_2","mousefood","Bifidobacterium",42.38041171,0.155456337,-8.090744368
"12375","SRR3232355","Obese_2","mousefood","Prevotella",0.5380856,0.171725023,-1.647735421
"12376","SRR3232356","Obese_2","mousefood","Bifidobacterium",32.38409901,1.352785146,-4.581280977
"12377","SRR3232356","Obese_2","mousefood","Paraprevotella",0.451017411,6.562334218,3.862954037
"12378","SRR3232356","Obese_2","mousefood","Escherichia",0.618837844,0.811671088,0.3913338
"12379","SRR3232356","Obese_2","mousefood","Ruminiclostridium",3.172855045,0.482758621,-2.716407685
"12380","SRR3232356","Obese_2","mousefood","Faecalibacterium",1.956156912,0.360742706,-2.438979972
"12381","SRR3232356","Obese_2","mousefood","Bacteroides",2.449129432,78.50928382,5.00252234
"12382","SRR3232356","Obese_2","mousefood","Lachnoclostridium",1.274386407,3.214854111,1.334950487
"12383","SRR3232356","Obese_2","mousefood","Prevotella",1.43696245,1.320954907,-0.121441144
"12384","SRR3232357","Obese_2","mousefood","Prevotella",1.43696245,0.789706583,-0.863633741
"12385","SRR3232357","Obese_2","mousefood","Bifidobacterium",32.38409901,1.354755259,-4.579181454
"12386","SRR3232357","Obese_2","mousefood","Bacteroides",2.449129432,77.6771734,4.987149779
"12387","SRR3232357","Obese_2","mousefood","Faecalibacterium",1.956156912,0.714820614,-1.452368955
"12388","SRR3232357","Obese_2","mousefood","Ruminiclostridium",3.172855045,0.517393968,-2.616446471
"12389","SRR3232357","Obese_2","mousefood","Paraprevotella",0.451017411,6.426577711,3.832795642
"12390","SRR3232357","Obese_2","mousefood","Oscillibacter",0.115376547,0.122540677,0.08691073
"12391","SRR3232357","Obese_2","mousefood","Escherichia",0.618837844,0.844169106,0.447970608
"12392","SRR3232357","Obese_2","mousefood","Lachnoclostridium",1.274386407,3.860031316,1.598809769
"12393","SRR3232358","Obese_2","mousefood","Lachnoclostridium",0.648712404,1.047740525,0.691630544
"12394","SRR3232358","Obese_2","mousefood","Butyricimonas",0.445580237,0.220936589,-1.012052886
"12395","SRR3232358","Obese_2","mousefood","Prevotella",52.26721709,34.24289359,-0.610101729
"12396","SRR3232358","Obese_2","mousefood","Bifidobacterium",1.651267938,3.165998542,0.939086358
"12397","SRR3232358","Obese_2","mousefood","Eubacterium",0.966515956,0.148050292,-2.706706218
"12398","SRR3232358","Obese_2","mousefood","Bacteroides",14.04888277,44.30120262,1.656890458
"12399","SRR3232358","Obese_2","mousefood","Faecalibacterium",5.579581941,0.441873178,-3.658452764
"12400","SRR3232358","Obese_2","mousefood","Paraprevotella",2.227901186,8.691690962,1.963951633
"12401","SRR3232359","Obese_2","mousefood","Paraprevotella",2.227901186,7.623268285,1.774724403
"12402","SRR3232359","Obese_2","mousefood","Eubacterium",0.966515956,0.145240578,-2.734348973
"12403","SRR3232359","Obese_2","mousefood","Lachnoclostridium",0.648712404,0.957098168,0.561087882
"12404","SRR3232359","Obese_2","mousefood","Butyricimonas",0.445580237,0.279308804,-0.673824198
"12405","SRR3232359","Obese_2","mousefood","Faecalibacterium",5.579581941,0.364963504,-3.934332923
"12406","SRR3232359","Obese_2","mousefood","Prevotella",52.26721709,33.21540295,-0.65405393
"12407","SRR3232359","Obese_2","mousefood","Bifidobacterium",1.651267938,2.845225682,0.784968857
"12408","SRR3232359","Obese_2","mousefood","Bacteroides",14.04888277,46.81587964,1.73654256
"12409","SRR3232360","Obese_2","mousefood","Lachnoclostridium",0.686789404,0.196628711,-1.804393784
"12410","SRR3232360","Obese_2","mousefood","Paraprevotella",1.771801235,6.544161021,1.884991479
"12411","SRR3232360","Obese_2","mousefood","Roseburia",0.900328966,0.264554993,-1.766884587
"12412","SRR3232360","Obese_2","mousefood","Prevotella",20.89802043,0.495146846,-5.39936603
"12413","SRR3232360","Obese_2","mousefood","Bifidobacterium",6.100305881,0.282430331,-4.432914647
"12414","SRR3232360","Obese_2","mousefood","Faecalibacterium",9.089859756,0.13406503,-6.083253157
"12415","SRR3232360","Obese_2","mousefood","Bacteroides",21.23275812,81.18263232,1.934879331
"12416","SRR3232361","Obese_2","mousefood","Bifidobacterium",6.100305881,0.215503377,-4.8230992
"12417","SRR3232361","Obese_2","mousefood","Faecalibacterium",9.089859756,0.189771631,-5.581921793
"12418","SRR3232361","Obese_2","mousefood","Lachnoclostridium",0.686789404,0.167256353,-2.037806774
"12419","SRR3232361","Obese_2","mousefood","Roseburia",0.900328966,0.292698617,-1.621036308
"12420","SRR3232361","Obese_2","mousefood","Bacteroides",21.23275812,80.47925378,1.92232514
"12421","SRR3232361","Obese_2","mousefood","Paraprevotella",1.771801235,6.182052107,1.802869046
"12422","SRR3232361","Obese_2","mousefood","Prevotella",20.89802043,0.482470248,-5.4367825
"12423","SRR3232362","Obese_2","mousefood","Ruminiclostridium",3.070852633,0.422450211,-2.861786056
"12424","SRR3232362","Obese_2","mousefood","Bifidobacterium",39.06330417,0.701569101,-5.799084966
"12425","SRR3232362","Obese_2","mousefood","Bacteroides",9.156802196,74.72842486,3.02874135
"12426","SRR3232362","Obese_2","mousefood","Parasutterella",0.450334534,1.154194327,1.357817124
"12427","SRR3232362","Obese_2","mousefood","Lachnoclostridium",0.591868245,2.263126132,1.934969033
"12428","SRR3232363","Obese_2","mousefood","Ruminiclostridium",3.070852633,0.328150637,-3.226209143
"12429","SRR3232363","Obese_2","mousefood","Lachnoclostridium",0.591868245,2.422064224,2.03288916
"12430","SRR3232363","Obese_2","mousefood","Bifidobacterium",39.06330417,0.500039066,-6.287629365
"12431","SRR3232363","Obese_2","mousefood","Parasutterella",0.450334534,1.086022345,1.269984767
"12432","SRR3232363","Obese_2","mousefood","Prevotella",0.295934122,0.132822877,-1.155772404
"12433","SRR3232363","Obese_2","mousefood","Oscillibacter",1.110825184,0.101570435,-3.451079358
"12434","SRR3232363","Obese_2","mousefood","Bacteroides",9.156802196,71.5993437,2.9670306
"12435","SRR3232364","Obese_2","mousefood","Ruminiclostridium",3.070852633,0.268307863,-3.516678043
"12436","SRR3232364","Obese_2","mousefood","Parasutterella",0.450334534,4.810179102,3.417021591
"12437","SRR3232364","Obese_2","mousefood","Lachnoclostridium",0.591868245,1.735702925,1.552172084
"12438","SRR3232364","Obese_2","mousefood","Bifidobacterium",39.06330417,0.618214508,-5.981562663
"12439","SRR3232364","Obese_2","mousefood","Prevotella",0.295934122,0.702579351,1.247385122
"12440","SRR3232364","Obese_2","mousefood","Bacteroides",9.156802196,73.49422585,3.004715144
"12441","SRR3232365","Obese_2","mousefood","Prevotella",7.104053489,0.741703993,-3.259727004
"12442","SRR3232365","Obese_2","mousefood","Paraprevotella",0.130008822,8.753551992,6.07318712
"12443","SRR3232365","Obese_2","mousefood","Lachnoclostridium",0.580396527,1.962625825,1.757674357
"12444","SRR3232365","Obese_2","mousefood","Roseburia",0.162511028,0.332321919,1.032043833
"12445","SRR3232365","Obese_2","mousefood","Butyricimonas",0.422528672,0.765785291,0.857890708
"12446","SRR3232365","Obese_2","mousefood","Streptococcus",0.153224683,1.473775466,3.265796116
"12447","SRR3232365","Obese_2","mousefood","Oscillibacter",0.44110136,0.14930405,-1.562856905
"12448","SRR3232365","Obese_2","mousefood","Bacteroides",29.32627571,73.7128546,1.329722361
"12449","SRR3232366","Obese_2","mousefood","Bacteroides",29.32627571,72.35476856,1.302894233
"12450","SRR3232366","Obese_2","mousefood","Prevotella",7.104053489,0.354147251,-4.326221197
"12451","SRR3232366","Obese_2","mousefood","Butyricimonas",0.422528672,0.686548618,0.700312646
"12452","SRR3232366","Obese_2","mousefood","Lachnoclostridium",0.580396527,1.811121466,1.641772515
"12453","SRR3232366","Obese_2","mousefood","Streptococcus",0.153224683,1.317179248,3.103731062
"12454","SRR3232366","Obese_2","mousefood","Roseburia",0.162511028,0.167753961,0.045809212
"12455","SRR3232366","Obese_2","mousefood","Paraprevotella",0.130008822,7.586206897,5.86669729
"12456","SRR3232367","Control_1","mousefood","Ruminiclostridium",2.159587656,0.114413432,-4.238427543
"12457","SRR3232367","Control_1","mousefood","Bacteroides",21.51105892,36.17326983,0.749845469
"12458","SRR3232367","Control_1","mousefood","Lachnoclostridium",1.089580479,2.745922359,1.333518072
"12459","SRR3232367","Control_1","mousefood","Paraprevotella",0.182684152,0.260756193,0.513350032
"12460","SRR3232367","Control_1","mousefood","Prevotella",24.87766686,46.574249,0.904681317
"12461","SRR3232367","Control_1","mousefood","[Eubacterium] dolichum[genus]",0.104390944,1.609770375,3.946786442
"12462","SRR3232368","Control_1","mousefood","Bifidobacterium",5.825958702,0.827235126,-2.816126124
"12463","SRR3232368","Control_1","mousefood","Bacteroides",28.92019873,82.20649061,1.507174841
"12464","SRR3232368","Control_1","mousefood","Butyricimonas",0.147492625,0.32612154,1.144766911
"12465","SRR3232368","Control_1","mousefood","Lachnoclostridium",0.94705791,1.821508113,0.94360887
"12466","SRR3232368","Control_1","mousefood","Prevotella",0.322154945,0.156432283,-1.042216463
"12467","SRR3232368","Control_1","mousefood","Eubacterium",0.434715106,0.246579701,-0.818016192
"12468","SRR3232368","Control_1","mousefood","Ruminiclostridium",0.764632821,0.124615548,-2.617283049
"12469","SRR3232368","Control_1","mousefood","Escherichia",0.108678777,0.339378513,1.642824997
"12470","SRR3232368","Control_1","mousefood","Paraprevotella",1.187703773,0.681408421,-0.801583374
"12471","SRR3232369","Control_1","mousefood","Paraprevotella",0.380794702,0.709727441,0.898251681
"12472","SRR3232369","Control_1","mousefood","Ruminiclostridium",1.514900662,0.238563846,-2.66677587
"12473","SRR3232369","Control_1","mousefood","Prevotella",0.355960265,0.133198147,-1.418142191
"12474","SRR3232369","Control_1","mousefood","Lachnoclostridium",0.517384106,20.02544681,5.274454887
"12475","SRR3232369","Control_1","mousefood","Bacteroides",26.4486755,46.6809805,0.819639388
"12476","SRR3232369","Control_1","mousefood","Ruminococcus",13.33609272,0.453271307,-4.878817391
"12477","SRR3232369","Control_1","mousefood","Faecalibacterium",8.745860927,0.147114371,-5.893590313
"12478","SRR3232369","Control_1","mousefood","Butyricimonas",0.17384106,0.306156935,0.816502491
"12479","SRR3232369","Control_1","mousefood","Escherichia",0.438741722,5.335878014,3.604281875
"12480","SRR3232369","Control_1","mousefood","Eubacterium",1.266556291,0.143138307,-3.145429468
"12481","SRR3232369","Control_1","mousefood","Roseburia",1.808774834,0.170970756,-3.403191342
"12482","SRR3232370","Control_1","mousefood","Ruminococcus",13.33609272,0.487022995,-4.775202338
"12483","SRR3232370","Control_1","mousefood","Escherichia",0.438741722,4.327723322,3.302164458
"12484","SRR3232370","Control_1","mousefood","Roseburia",1.808774834,0.154121201,-3.552875587
"12485","SRR3232370","Control_1","mousefood","Faecalibacterium",8.745860927,0.132544233,-6.044054605
"12486","SRR3232370","Control_1","mousefood","Paraprevotella",0.380794702,0.542506627,0.510627355
"12487","SRR3232370","Control_1","mousefood","Ruminiclostridium",1.514900662,0.203439985,-2.896548027
"12488","SRR3232370","Control_1","mousefood","Butyricimonas",0.17384106,0.277418162,0.674293366
"12489","SRR3232370","Control_1","mousefood","Lachnoclostridium",0.517384106,14.62610197,4.82116578
"12490","SRR3232370","Control_1","mousefood","Bacteroides",26.4486755,55.44972566,1.067984846
"12491","SRR3232371","Control_1","mousefood","Bacteroides",8.867733593,74.04523176,3.0617695
"12492","SRR3232371","Control_1","mousefood","Paraprevotella",1.390502605,5.585549723,2.006092829
"12493","SRR3232371","Control_1","mousefood","Lachnoclostridium",0.779580975,6.901699301,3.14618083
"12494","SRR3232371","Control_1","mousefood","Eubacterium",1.116899666,0.144303734,-2.95231905
"12495","SRR3232371","Control_1","mousefood","Megamonas",6.124208238,0.383151295,-3.998537252
"12496","SRR3232371","Control_1","mousefood","Prevotella",59.10947866,0.579702933,-6.6719319
"12497","SRR3232371","Control_1","mousefood","Butyricimonas",0.112439564,0.728982659,2.696734734
"12498","SRR3232372","Control_1","mousefood","Butyricimonas",0.745851203,0.265445778,-1.490470644
"12499","SRR3232372","Control_1","mousefood","Bacteroides",69.58791721,81.66962959,0.230962857
"12500","SRR3232372","Control_1","mousefood","Oscillibacter",0.500785808,0.121764119,-2.040104614
"12501","SRR3232372","Control_1","mousefood","Faecalibacterium",0.974934072,0.233787108,-2.060109289
"12502","SRR3232372","Control_1","mousefood","Lachnoclostridium",0.556724648,5.111657697,3.198755367
"12503","SRR3232372","Control_1","mousefood","Roseburia",0.101222663,0.413998003,2.032091471
"12504","SRR3232372","Control_1","mousefood","Ruminiclostridium",0.572707173,0.435915544,-0.393749024
"12505","SRR3232372","Control_1","mousefood","Eubacterium",0.482139527,0.187516743,-1.362431298
"12506","SRR3232373","Control_1","mousefood","Ruminiclostridium",0.572707173,0.302544937,-0.920648233
"12507","SRR3232373","Control_1","mousefood","Ruminococcus",0.559388402,0.106780566,-2.389201242
"12508","SRR3232373","Control_1","mousefood","Eubacterium",0.482139527,0.209111942,-1.20517526
"12509","SRR3232373","Control_1","mousefood","Butyricimonas",0.745851203,0.240256273,-1.63431374
"12510","SRR3232373","Control_1","mousefood","Roseburia",0.101222663,0.387079552,1.935097758
"12511","SRR3232373","Control_1","mousefood","Faecalibacterium",0.974934072,0.338138459,-1.52769055
"12512","SRR3232373","Control_1","mousefood","Lachnoclostridium",0.556724648,5.432461292,3.286570128
"12513","SRR3232373","Control_1","mousefood","Bacteroides",69.58791721,80.53924186,0.210855064
"12514","SRR3232374","Control_1","mousefood","Oscillibacter",0.448224342,0.103795967,-2.110470615
"12515","SRR3232374","Control_1","mousefood","Ruminiclostridium",1.373405356,0.196470937,-2.805369671
"12516","SRR3232374","Control_1","mousefood","Butyricimonas",0.919434548,0.515272835,-0.83541034
"12517","SRR3232374","Control_1","mousefood","Lachnoclostridium",0.356280887,2.550415184,2.839645126
"12518","SRR3232374","Control_1","mousefood","Prevotella",6.338351914,0.459667853,-3.785444083
"12519","SRR3232374","Control_1","mousefood","Eubacterium",0.701068843,0.237247924,-1.563160655
"12520","SRR3232374","Control_1","mousefood","Ruminococcus",2.39627629,0.140865955,-4.088399378
"12521","SRR3232374","Control_1","mousefood","Akkermansia",0.103436387,0.100088968,-0.047460817
"12522","SRR3232374","Control_1","mousefood","Bacteroides",17.95195954,78.96648873,2.137099212
"12523","SRR3232374","Control_1","mousefood","Roseburia",0.379266751,0.266903915,-0.506892436
"12524","SRR3232375","Control_1","mousefood","Faecalibacterium",2.993908746,0.16416277,-4.188831365
"12525","SRR3232375","Control_1","mousefood","Eubacterium",0.701068843,0.24873147,-1.49496707
"12526","SRR3232375","Control_1","mousefood","Prevotella",6.338351914,0.691473485,-3.196361925
"12527","SRR3232375","Control_1","mousefood","Roseburia",0.379266751,0.228832952,-0.728918086
"12528","SRR3232375","Control_1","mousefood","Lachnoclostridium",0.356280887,2.930056711,3.039841591
"12529","SRR3232375","Control_1","mousefood","Bacteroides",17.95195954,75.50492488,2.072429419
"12530","SRR3232375","Control_1","mousefood","Butyricimonas",0.919434548,0.537259974,-0.775126515
"12531","SRR3232375","Control_1","mousefood","Ruminiclostridium",1.373405356,0.333300169,-2.04286354
"12532","SRR3232375","Control_1","mousefood","Ruminococcus",2.39627629,0.149238882,-4.0050989
"12533","SRR3232376","Control_1","mousefood","Prevotella",0.328098503,0.482111983,0.555239276
"12534","SRR3232376","Control_1","mousefood","Gemmiger",0.305979503,0.129671499,-1.238573596
"12535","SRR3232376","Control_1","mousefood","Faecalibacterium",7.866991079,0.132996409,-5.886352749
"12536","SRR3232376","Control_1","mousefood","Bifidobacterium",8.891838089,0.625083123,-3.830361723
"12537","SRR3232376","Control_1","mousefood","Ruminiclostridium",1.308707513,0.551935098,-1.245572166
"12538","SRR3232376","Control_1","mousefood","Lachnoclostridium",0.98429551,2.141242186,1.121284563
"12539","SRR3232376","Control_1","mousefood","Bacteroides",45.79001696,75.71818061,0.725606646
"12540","SRR3232376","Control_1","mousefood","Eubacterium",0.471872005,0.305891741,-0.625374427
"12541","SRR3232376","Control_1","mousefood","Butyricimonas",0.774165008,0.611783482,-0.339619945
"12542","SRR3232376","Control_1","mousefood","Paraprevotella",2.00914252,0.132996409,-3.917120708
"12543","SRR3232377","Control_1","mousefood","Lachnoclostridium",0.84440753,1.740076128,1.043139076
"12544","SRR3232377","Control_1","mousefood","Paraprevotella",1.169712071,1.185426862,0.019253207
"12545","SRR3232377","Control_1","mousefood","Ruminiclostridium",2.761627907,1.163675911,-1.246829632
"12546","SRR3232377","Control_1","mousefood","Prevotella",1.723421927,0.201196302,-3.098600248
"12547","SRR3232377","Control_1","mousefood","Escherichia",0.53986711,8.803697662,4.02743337
"12548","SRR3232377","Control_1","mousefood","Bacteroides",13.62818383,72.65089723,2.414387302
"12549","SRR3232377","Control_1","mousefood","Oscillibacter",0.332225914,0.122349103,-1.441161086
"12550","SRR3232377","Control_1","mousefood","Eubacterium",1.668050941,0.125067972,-3.737379062
"12551","SRR3232377","Control_1","mousefood","Faecalibacterium",5.897009967,0.269168026,-4.453404682
"12552","SRR3232378","Control_1","mousefood","Paraprevotella",1.169712071,1.055525014,-0.148192681
"12553","SRR3232378","Control_1","mousefood","Faecalibacterium",5.897009967,0.351841671,-4.066985365
"12554","SRR3232378","Control_1","mousefood","Escherichia",0.53986711,9.114898296,4.077550328
"12555","SRR3232378","Control_1","mousefood","Lachnoclostridium",0.84440753,2.017592084,1.25662317
"12556","SRR3232378","Control_1","mousefood","Eubacterium",1.668050941,0.164925783,-3.338274486
"12557","SRR3232378","Control_1","mousefood","Ruminiclostridium",2.761627907,1.363386476,-1.018324371
"12558","SRR3232378","Control_1","mousefood","Bacteroides",13.62818383,68.79604178,2.335732248
"12559","SRR3232378","Control_1","mousefood","Prevotella",1.723421927,0.175920836,-3.292277677
"12560","SRR3232378","Control_1","mousefood","Oscillibacter",0.332225914,0.175920836,-0.917238246
"12561","SRR3232379","Control_2","mousefood","Prevotella",0.461653016,0.527697418,0.192902013
"12562","SRR3232379","Control_2","mousefood","Butyricimonas",0.134028295,0.533054752,1.991746123
"12563","SRR3232379","Control_2","mousefood","Bifidobacterium",22.80714818,5.558234223,-2.036787526
"12564","SRR3232379","Control_2","mousefood","Veillonella",0.521221147,4.727847423,3.181215955
"12565","SRR3232379","Control_2","mousefood","Paraprevotella",1.801935964,6.943105111,1.94603327
"12566","SRR3232379","Control_2","mousefood","Faecalibacterium",5.55472822,0.227686703,-4.60859438
"12567","SRR3232379","Control_2","mousefood","Bacteroides",31.69769173,66.2327226,1.063166378
"12568","SRR3232379","Control_2","mousefood","Lachnoclostridium",1.600893522,1.473266902,-0.119858537
"12569","SRR3232380","Control_2","mousefood","Roseburia",0.243291463,0.698377896,1.521322198
"12570","SRR3232380","Control_2","mousefood","Facklamia",0.273928166,0.109629088,-1.321166971
"12571","SRR3232380","Control_2","mousefood","Paraprevotella",0.546054173,4.334409323,2.988719411
"12572","SRR3232380","Control_2","mousefood","Faecalibacterium",1.904882049,0.249710701,-2.931372116
"12573","SRR3232380","Control_2","mousefood","Bifidobacterium",2.007605111,1.573380433,-0.351607977
"12574","SRR3232380","Control_2","mousefood","Lachnoclostridium",0.263115212,2.308301358,3.13306502
"12575","SRR3232380","Control_2","mousefood","Bacteroides",20.5464146,79.0121201,1.943187311
"12576","SRR3232381","Control_2","mousefood","Facklamia",0.273928166,0.148613504,-0.882232405
"12577","SRR3232381","Control_2","mousefood","Lachnoclostridium",0.263115212,2.131252744,3.017935126
"12578","SRR3232381","Control_2","mousefood","Faecalibacterium",1.904882049,0.368156179,-2.371311846
"12579","SRR3232381","Control_2","mousefood","Bacteroides",20.5464146,79.81558415,1.957783801
"12580","SRR3232381","Control_2","mousefood","Paraprevotella",0.546054173,2.759482555,2.337281775
"12581","SRR3232381","Control_2","mousefood","Roseburia",0.243291463,0.749822677,1.623863759
